industry_name,employees_at_location_range,product_type,product,year,currency,spend
Nonclassified Establishments,5000-9999 Emp,Data Center Services,PaaS,2017,USD,121642.1406
Nonclassified Establishments,10000+ Emp,Data Center Services,PaaS,2017,USD,121642.1406
Transportation and Public Utilities,1-4 Emp,Data Center Services,PaaS,2017,USD,2.651745825
Transportation and Public Utilities,5-9 Emp,Data Center Services,PaaS,2017,USD,6.516899345
Transportation and Public Utilities,10-24 Emp,Data Center Services,PaaS,2017,USD,32.50272224
Transportation and Public Utilities,25-49 Emp,Data Center Services,PaaS,2017,USD,32.50272224
Transportation and Public Utilities,50-99 Emp,Data Center Services,PaaS,2017,USD,124.8845484
Transportation and Public Utilities,100-249 Emp,Data Center Services,PaaS,2017,USD,740.065185
Transportation and Public Utilities,250-499 Emp,Data Center Services,PaaS,2017,USD,1729.290252
Transportation and Public Utilities,500-999 Emp,Data Center Services,PaaS,2017,USD,7092.699722
Transportation and Public Utilities,1000-2499 Emp,Data Center Services,PaaS,2017,USD,29249.26497
Transportation and Public Utilities,2500-4999 Emp,Data Center Services,PaaS,2017,USD,29249.26497
Transportation and Public Utilities,5000-9999 Emp,Data Center Services,PaaS,2017,USD,289538.8952
Transportation and Public Utilities,10000+ Emp,Data Center Services,PaaS,2017,USD,289538.8952
"Finance, Insurance, and Real Estate",1-4 Emp,Data Center Services,SaaS,2017,USD,147.8574017
"Finance, Insurance, and Real Estate",5-9 Emp,Data Center Services,SaaS,2017,USD,316.0445033
"Finance, Insurance, and Real Estate",10-24 Emp,Data Center Services,SaaS,2017,USD,1620.088125
"Finance, Insurance, and Real Estate",25-49 Emp,Data Center Services,SaaS,2017,USD,1620.088125
"Finance, Insurance, and Real Estate",50-99 Emp,Data Center Services,SaaS,2017,USD,11083.53642
"Finance, Insurance, and Real Estate",100-249 Emp,Data Center Services,SaaS,2017,USD,78004.90201
"Finance, Insurance, and Real Estate",250-499 Emp,Data Center Services,SaaS,2017,USD,178645.0262
"Finance, Insurance, and Real Estate",500-999 Emp,Data Center Services,SaaS,2017,USD,518983.1436
"Finance, Insurance, and Real Estate",1000-2499 Emp,Data Center Services,SaaS,2017,USD,1984618.227
"Finance, Insurance, and Real Estate",2500-4999 Emp,Data Center Services,SaaS,2017,USD,1984618.227
"Finance, Insurance, and Real Estate",5000-9999 Emp,Data Center Services,SaaS,2017,USD,15872234.08
"Finance, Insurance, and Real Estate",10000+ Emp,Data Center Services,SaaS,2017,USD,15872234.08
Public Administration,1-4 Emp,Data Center Services,SaaS,2017,USD,34.36417413
Public Administration,5-9 Emp,Data Center Services,SaaS,2017,USD,95.91265887
Public Administration,10-24 Emp,Data Center Services,SaaS,2017,USD,533.1430251
Public Administration,25-49 Emp,Data Center Services,SaaS,2017,USD,533.1430251
Public Administration,50-99 Emp,Data Center Services,SaaS,2017,USD,5211.331758
Public Administration,100-249 Emp,Data Center Services,SaaS,2017,USD,64761.41669
Public Administration,250-499 Emp,Data Center Services,SaaS,2017,USD,145230.0849
Public Administration,500-999 Emp,Data Center Services,SaaS,2017,USD,710534.3427
Public Administration,1000-2499 Emp,Data Center Services,SaaS,2017,USD,2943792.595
Public Administration,2500-4999 Emp,Data Center Services,SaaS,2017,USD,2943792.595
Public Administration,5000-9999 Emp,Data Center Services,SaaS,2017,USD,15294442.01
Public Administration,10000+ Emp,Data Center Services,SaaS,2017,USD,15294442.01
Services,1-4 Emp,Data Center Services,SaaS,2017,USD,129.2288917
Services,5-9 Emp,Data Center Services,SaaS,2017,USD,399.5062434
Services,10-24 Emp,Data Center Services,SaaS,2017,USD,1635.052784
Services,25-49 Emp,Data Center Services,SaaS,2017,USD,1635.052784
Services,50-99 Emp,Data Center Services,SaaS,2017,USD,7603.773473
Services,100-249 Emp,Data Center Services,SaaS,2017,USD,44944.97304
Services,250-499 Emp,Data Center Services,SaaS,2017,USD,116643.4555
Services,500-999 Emp,Data Center Services,SaaS,2017,USD,421814.1501
Services,1000-2499 Emp,Data Center Services,SaaS,2017,USD,1347128.373
Services,2500-4999 Emp,Data Center Services,SaaS,2017,USD,1347128.373
Services,5000-9999 Emp,Data Center Services,SaaS,2017,USD,7543058.661
Services,10000+ Emp,Data Center Services,SaaS,2017,USD,7543058.661
"Agriculture, Forestry, and Fishing plus Mining",1-4 Emp,Data Center Services,SaaS,2017,USD,62.90324867
"Agriculture, Forestry, and Fishing plus Mining",5-9 Emp,Data Center Services,SaaS,2017,USD,236.7119995
"Agriculture, Forestry, and Fishing plus Mining",10-24 Emp,Data Center Services,SaaS,2017,USD,928.1947534
"Agriculture, Forestry, and Fishing plus Mining",25-49 Emp,Data Center Services,SaaS,2017,USD,928.1947534
"Agriculture, Forestry, and Fishing plus Mining",50-99 Emp,Data Center Services,SaaS,2017,USD,4419.362692
"Agriculture, Forestry, and Fishing plus Mining",100-249 Emp,Data Center Services,SaaS,2017,USD,24566.84882
"Agriculture, Forestry, and Fishing plus Mining",250-499 Emp,Data Center Services,SaaS,2017,USD,75450.1131
"Agriculture, Forestry, and Fishing plus Mining",500-999 Emp,Data Center Services,SaaS,2017,USD,260702.6368
"Agriculture, Forestry, and Fishing plus Mining",1000-2499 Emp,Data Center Services,SaaS,2017,USD,1072734.477
"Agriculture, Forestry, and Fishing plus Mining",2500-4999 Emp,Data Center Services,SaaS,2017,USD,1072734.477
"Agriculture, Forestry, and Fishing plus Mining",5000-9999 Emp,Data Center Services,SaaS,2017,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10000+ Emp,Data Center Services,SaaS,2017,USD,0
Manufacturing,1-4 Emp,Data Center Services,SaaS,2017,USD,83.90100697
Manufacturing,5-9 Emp,Data Center Services,SaaS,2017,USD,207.4928217
Manufacturing,10-24 Emp,Data Center Services,SaaS,2017,USD,1164.475494
Manufacturing,25-49 Emp,Data Center Services,SaaS,2017,USD,1164.475494
Manufacturing,50-99 Emp,Data Center Services,SaaS,2017,USD,4258.313071
Manufacturing,100-249 Emp,Data Center Services,SaaS,2017,USD,20780.49858
Manufacturing,250-499 Emp,Data Center Services,SaaS,2017,USD,36727.82719
Manufacturing,500-999 Emp,Data Center Services,SaaS,2017,USD,124036.5635
Manufacturing,1000-2499 Emp,Data Center Services,SaaS,2017,USD,566815.1196
Manufacturing,2500-4999 Emp,Data Center Services,SaaS,2017,USD,566815.1196
Manufacturing,5000-9999 Emp,Data Center Services,SaaS,2017,USD,4897045.712
Manufacturing,10000+ Emp,Data Center Services,SaaS,2017,USD,4897045.712
Construction,1-4 Emp,Data Center Services,SaaS,2017,USD,69.16514359
Construction,5-9 Emp,Data Center Services,SaaS,2017,USD,260.3873071
Construction,10-24 Emp,Data Center Services,SaaS,2017,USD,1019.243051
Construction,25-49 Emp,Data Center Services,SaaS,2017,USD,1019.243051
Construction,50-99 Emp,Data Center Services,SaaS,2017,USD,4836.195857
Construction,100-249 Emp,Data Center Services,SaaS,2017,USD,26868.86641
Construction,250-499 Emp,Data Center Services,SaaS,2017,USD,82811.70122
Construction,500-999 Emp,Data Center Services,SaaS,2017,USD,285798.1351
Construction,1000-2499 Emp,Data Center Services,SaaS,2017,USD,1172972.192
Construction,2500-4999 Emp,Data Center Services,SaaS,2017,USD,1172972.192
Construction,5000-9999 Emp,Data Center Services,SaaS,2017,USD,6518391.319
Construction,10000+ Emp,Data Center Services,SaaS,2017,USD,6518391.319
Wholesale Trade,1-4 Emp,Data Center Services,SaaS,2017,USD,82.49020089
Wholesale Trade,5-9 Emp,Data Center Services,SaaS,2017,USD,307.470684
Wholesale Trade,10-24 Emp,Data Center Services,SaaS,2017,USD,1208.337125
Wholesale Trade,25-49 Emp,Data Center Services,SaaS,2017,USD,1208.337125
Wholesale Trade,50-99 Emp,Data Center Services,SaaS,2017,USD,5817.899112
Wholesale Trade,100-249 Emp,Data Center Services,SaaS,2017,USD,30861.19694
Wholesale Trade,250-499 Emp,Data Center Services,SaaS,2017,USD,94127.3791
Wholesale Trade,500-999 Emp,Data Center Services,SaaS,2017,USD,327776.9325
Wholesale Trade,1000-2499 Emp,Data Center Services,SaaS,2017,USD,1391391.296
Wholesale Trade,2500-4999 Emp,Data Center Services,SaaS,2017,USD,1391391.296
Wholesale Trade,5000-9999 Emp,Data Center Services,SaaS,2017,USD,10291843.57
Wholesale Trade,10000+ Emp,Data Center Services,SaaS,2017,USD,10291843.57
Retail Trade,1-4 Emp,Data Center Services,SaaS,2017,USD,67.32643919
Retail Trade,5-9 Emp,Data Center Services,SaaS,2017,USD,251.8735383
Retail Trade,10-24 Emp,Data Center Services,SaaS,2017,USD,1116.131166
Retail Trade,25-49 Emp,Data Center Services,SaaS,2017,USD,1116.131166
Retail Trade,50-99 Emp,Data Center Services,SaaS,2017,USD,5514.204113
Retail Trade,100-249 Emp,Data Center Services,SaaS,2017,USD,16865.90576
Retail Trade,250-499 Emp,Data Center Services,SaaS,2017,USD,35905.03949
Retail Trade,500-999 Emp,Data Center Services,SaaS,2017,USD,144538.3471
Retail Trade,1000-2499 Emp,Data Center Services,SaaS,2017,USD,1040427.067
Retail Trade,2500-4999 Emp,Data Center Services,SaaS,2017,USD,1040427.067
Retail Trade,5000-9999 Emp,Data Center Services,SaaS,2017,USD,26629716.71
Retail Trade,10000+ Emp,Data Center Services,SaaS,2017,USD,26629716.71
Nonclassified Establishments,1-4 Emp,Data Center Services,SaaS,2017,USD,68.93410099
Nonclassified Establishments,5-9 Emp,Data Center Services,SaaS,2017,USD,259.5174968
Nonclassified Establishments,10-24 Emp,Data Center Services,SaaS,2017,USD,1015.838322
Nonclassified Establishments,25-49 Emp,Data Center Services,SaaS,2017,USD,1015.838322
Nonclassified Establishments,50-99 Emp,Data Center Services,SaaS,2017,USD,4820.040794
Nonclassified Establishments,100-249 Emp,Data Center Services,SaaS,2017,USD,26779.11234
Nonclassified Establishments,250-499 Emp,Data Center Services,SaaS,2017,USD,82535.073
Nonclassified Establishments,500-999 Emp,Data Center Services,SaaS,2017,USD,284843.4412
Nonclassified Establishments,1000-2499 Emp,Data Center Services,SaaS,2017,USD,1169053.939
Nonclassified Establishments,2500-4999 Emp,Data Center Services,SaaS,2017,USD,1169053.939
Nonclassified Establishments,5000-9999 Emp,Data Center Services,SaaS,2017,USD,6496616.968
Nonclassified Establishments,10000+ Emp,Data Center Services,SaaS,2017,USD,6496616.968
Transportation and Public Utilities,1-4 Emp,Data Center Services,SaaS,2017,USD,114.2195787
Transportation and Public Utilities,5-9 Emp,Data Center Services,SaaS,2017,USD,284.843721
Transportation and Public Utilities,10-24 Emp,Data Center Services,SaaS,2017,USD,1453.655404
Transportation and Public Utilities,25-49 Emp,Data Center Services,SaaS,2017,USD,1453.655404
Transportation and Public Utilities,50-99 Emp,Data Center Services,SaaS,2017,USD,6022.326568
Transportation and Public Utilities,100-249 Emp,Data Center Services,SaaS,2017,USD,36896.58694
Transportation and Public Utilities,250-499 Emp,Data Center Services,SaaS,2017,USD,88775.73087
Transportation and Public Utilities,500-999 Emp,Data Center Services,SaaS,2017,USD,377039.1546
Transportation and Public Utilities,1000-2499 Emp,Data Center Services,SaaS,2017,USD,1531708.917
Transportation and Public Utilities,2500-4999 Emp,Data Center Services,SaaS,2017,USD,1531708.917
Transportation and Public Utilities,5000-9999 Emp,Data Center Services,SaaS,2017,USD,15448621.91
Transportation and Public Utilities,10000+ Emp,Data Center Services,SaaS,2017,USD,15448621.91
"Finance, Insurance, and Real Estate",1-4 Emp,Wireline Video,Video,2017,USD,232.5101647
"Finance, Insurance, and Real Estate",5-9 Emp,Wireline Video,Video,2017,USD,316.8270376
"Finance, Insurance, and Real Estate",10-24 Emp,Wireline Video,Video,2017,USD,873.824983
"Finance, Insurance, and Real Estate",25-49 Emp,Wireline Video,Video,2017,USD,873.824983
"Finance, Insurance, and Real Estate",50-99 Emp,Wireline Video,Video,2017,USD,1149.77554
"Finance, Insurance, and Real Estate",100-249 Emp,Wireline Video,Video,2017,USD,1373.343006
"Finance, Insurance, and Real Estate",250-499 Emp,Wireline Video,Video,2017,USD,2107.921823
"Finance, Insurance, and Real Estate",500-999 Emp,Wireline Video,Video,2017,USD,2107.921823
"Finance, Insurance, and Real Estate",1000-2499 Emp,Wireline Video,Video,2017,USD,2107.921823
"Finance, Insurance, and Real Estate",2500-4999 Emp,Wireline Video,Video,2017,USD,2107.921823
"Finance, Insurance, and Real Estate",5000-9999 Emp,Wireline Video,Video,2017,USD,2107.921823
"Finance, Insurance, and Real Estate",10000+ Emp,Wireline Video,Video,2017,USD,2107.921823
Public Administration,1-4 Emp,Wireline Video,Video,2017,USD,268.2809593
Public Administration,5-9 Emp,Wireline Video,Video,2017,USD,304.0517538
Public Administration,10-24 Emp,Wireline Video,Video,2017,USD,875.5727613
Public Administration,25-49 Emp,Wireline Video,Video,2017,USD,875.5727613
Public Administration,50-99 Emp,Wireline Video,Video,2017,USD,1437.219425
Public Administration,100-249 Emp,Wireline Video,Video,2017,USD,2197.348809
Public Administration,250-499 Emp,Wireline Video,Video,2017,USD,3570.691815
Public Administration,500-999 Emp,Wireline Video,Video,2017,USD,3570.691815
Public Administration,1000-2499 Emp,Wireline Video,Video,2017,USD,3570.691815
Public Administration,2500-4999 Emp,Wireline Video,Video,2017,USD,3570.691815
Public Administration,5000-9999 Emp,Wireline Video,Video,2017,USD,3570.691815
Public Administration,10000+ Emp,Wireline Video,Video,2017,USD,3570.691815
Services,1-4 Emp,Wireline Video,Video,2017,USD,389.6461551
Services,5-9 Emp,Wireline Video,Video,2017,USD,578.2412819
Services,10-24 Emp,Wireline Video,Video,2017,USD,791.9375072
Services,25-49 Emp,Wireline Video,Video,2017,USD,791.9375072
Services,50-99 Emp,Wireline Video,Video,2017,USD,958.1462831
Services,100-249 Emp,Wireline Video,Video,2017,USD,1661.265964
Services,250-499 Emp,Wireline Video,Video,2017,USD,2392.970342
Services,500-999 Emp,Wireline Video,Video,2017,USD,2392.970342
Services,1000-2499 Emp,Wireline Video,Video,2017,USD,2392.970342
Services,2500-4999 Emp,Wireline Video,Video,2017,USD,2392.970342
Services,5000-9999 Emp,Wireline Video,Video,2017,USD,2392.970342
Services,10000+ Emp,Wireline Video,Video,2017,USD,2392.970342
"Agriculture, Forestry, and Fishing plus Mining",1-4 Emp,Wireline Video,Video,2017,USD,76.65170265
"Agriculture, Forestry, and Fishing plus Mining",5-9 Emp,Wireline Video,Video,2017,USD,122.6427242
"Agriculture, Forestry, and Fishing plus Mining",10-24 Emp,Wireline Video,Video,2017,USD,172.7063108
"Agriculture, Forestry, and Fishing plus Mining",25-49 Emp,Wireline Video,Video,2017,USD,172.7063108
"Agriculture, Forestry, and Fishing plus Mining",50-99 Emp,Wireline Video,Video,2017,USD,267.0034309
"Agriculture, Forestry, and Fishing plus Mining",100-249 Emp,Wireline Video,Video,2017,USD,638.7641887
"Agriculture, Forestry, and Fishing plus Mining",250-499 Emp,Wireline Video,Video,2017,USD,894.2698642
"Agriculture, Forestry, and Fishing plus Mining",500-999 Emp,Wireline Video,Video,2017,USD,894.2698642
"Agriculture, Forestry, and Fishing plus Mining",1000-2499 Emp,Wireline Video,Video,2017,USD,894.2698642
"Agriculture, Forestry, and Fishing plus Mining",2500-4999 Emp,Wireline Video,Video,2017,USD,894.2698642
"Agriculture, Forestry, and Fishing plus Mining",5000-9999 Emp,Wireline Video,Video,2017,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10000+ Emp,Wireline Video,Video,2017,USD,0
Manufacturing,1-4 Emp,Wireline Video,Video,2017,USD,207.5983613
Manufacturing,5-9 Emp,Wireline Video,Video,2017,USD,344.9326619
Manufacturing,10-24 Emp,Wireline Video,Video,2017,USD,511.267036
Manufacturing,25-49 Emp,Wireline Video,Video,2017,USD,511.267036
Manufacturing,50-99 Emp,Wireline Video,Video,2017,USD,801.0102927
Manufacturing,100-249 Emp,Wireline Video,Video,2017,USD,1341.404796
Manufacturing,250-499 Emp,Wireline Video,Video,2017,USD,1788.539728
Manufacturing,500-999 Emp,Wireline Video,Video,2017,USD,1788.539728
Manufacturing,1000-2499 Emp,Wireline Video,Video,2017,USD,1788.539728
Manufacturing,2500-4999 Emp,Wireline Video,Video,2017,USD,1788.539728
Manufacturing,5000-9999 Emp,Wireline Video,Video,2017,USD,1788.539728
Manufacturing,10000+ Emp,Wireline Video,Video,2017,USD,1788.539728
Construction,1-4 Emp,Wireline Video,Video,2017,USD,127.7528377
Construction,5-9 Emp,Wireline Video,Video,2017,USD,214.6247674
Construction,10-24 Emp,Wireline Video,Video,2017,USD,294.4612682
Construction,25-49 Emp,Wireline Video,Video,2017,USD,294.4612682
Construction,50-99 Emp,Wireline Video,Video,2017,USD,429.2495348
Construction,100-249 Emp,Wireline Video,Video,2017,USD,878.3007595
Construction,250-499 Emp,Wireline Video,Video,2017,USD,1197.682854
Construction,500-999 Emp,Wireline Video,Video,2017,USD,1197.682854
Construction,1000-2499 Emp,Wireline Video,Video,2017,USD,1197.682854
Construction,2500-4999 Emp,Wireline Video,Video,2017,USD,1197.682854
Construction,5000-9999 Emp,Wireline Video,Video,2017,USD,1197.682854
Construction,10000+ Emp,Wireline Video,Video,2017,USD,1197.682854
Wholesale Trade,1-4 Emp,Wireline Video,Video,2017,USD,207.5983613
Wholesale Trade,5-9 Emp,Wireline Video,Video,2017,USD,344.9326619
Wholesale Trade,10-24 Emp,Wireline Video,Video,2017,USD,500.6309197
Wholesale Trade,25-49 Emp,Wireline Video,Video,2017,USD,500.6309197
Wholesale Trade,50-99 Emp,Wireline Video,Video,2017,USD,801.0102927
